Version,File Name,LOC,LOC_added,LOC_deleted,LOC_modified,NAuth,NR,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_churn,...,...,...,...,Buggy
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,133,10,0,0,4,4,4,2.5,15,13,3.75,133,133,133,133,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,34,13,0,0,2,1,13,13.0,1,1,1.0,34,34,34,34,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,47,108,0,0,9,13,46,8.307692307692308,57,25,4.384615384615385,47,47,47,47,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,13,6,0,0,4,3,3,2.0,0,0,0.0,13,13,13,13,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,125,272,0,0,15,40,43,6.8,312,85,7.8,125,125,125,125,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java,61,0,0,0,1,0,0,0.0,0,0,0.0,61,61,61,61,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,50,95,0,0,17,28,30,3.392857142857143,125,54,4.464285714285714,50,50,50,50,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,344,1074,0,0,16,63,293,17.047619047619047,1190,250,18.88888888888889,344,344,344,344,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,93,181,0,0,12,23,37,7.869565217391305,120,37,5.217391304347826,93,93,93,93,yes
5,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,11,0,0,0,1,0,0,0.0,0,0,0.0,11,11,11,11,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,237,19,0,0,4,3,10,6.333333333333333,168,162,56.0,237,237,237,237,yes
5,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,27,0,0,0,1,0,0,0.0,0,0,0.0,27,27,27,27,yes
5,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,351,3,0,0,2,2,3,1.5,13,12,6.5,351,351,351,351,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,39,4,0,0,4,3,2,1.3333333333333333,1,1,0.3333333333333333,39,39,39,39,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,29,0,0,0,1,0,0,0.0,0,0,0.0,29,29,29,29,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java,35,0,0,0,1,0,0,0.0,0,0,0.0,35,35,35,35,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,11,8,0,0,2,2,5,4.0,0,0,0.0,11,11,11,11,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,26,1,0,0,2,1,1,1.0,0,0,0.0,26,26,26,26,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,428,1023,0,0,33,84,154,12.178571428571429,1137,124,13.535714285714286,428,428,428,428,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,28,83,0,0,10,15,37,5.533333333333333,209,100,13.933333333333334,28,28,28,28,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,37,45,0,0,10,18,26,2.5,221,46,12.277777777777779,37,37,37,37,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,26,9,0,0,3,8,2,1.125,63,27,7.875,26,26,26,26,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java,164,1,0,0,2,1,1,1.0,0,0,0.0,164,164,164,164,yes
5,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,30,3,0,0,2,1,3,3.0,0,0,0.0,30,30,30,30,yes
5,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,44,0,0,0,1,0,0,0.0,0,0,0.0,44,44,44,44,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,9,0,0,0,1,0,0,0.0,0,0,0.0,9,9,9,9,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,8,0,0,0,1,0,0,0.0,0,0,0.0,8,8,8,8,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,4084,1400,0,0,6,9,1345,155.55555555555554,4810,1434,534.4444444444445,4084,4084,4084,4084,yes
5,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,13,0,0,0,1,0,0,0.0,0,0,0.0,13,13,13,13,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,137,3,0,0,4,4,3,0.75,23,16,5.75,137,137,137,137,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,275,38,0,0,3,3,22,12.666666666666666,26,12,8.666666666666666,275,275,275,275,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,973,4894,0,0,36,164,1631,29.841463414634145,5179,1574,31.579268292682926,973,973,973,973,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,76,356,0,0,3,11,309,32.36363636363637,369,296,33.54545454545455,76,76,76,76,yes
5,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,99,20,0,0,3,3,16,6.666666666666667,2,2,0.6666666666666666,99,99,99,99,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,26,3,0,0,3,2,2,1.5,1,1,0.5,26,26,26,26,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,457,1555,0,0,34,109,221,14.26605504587156,1975,309,18.119266055045873,457,457,457,457,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,14,0,0,0,1,0,0,0.0,0,0,0.0,14,14,14,14,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,27,6,0,0,12,16,3,0.375,20,7,1.25,27,27,27,27,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,286,1546,0,0,31,111,401,13.927927927927929,1778,119,16.01801801801802,286,286,286,286,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,47,14,0,0,4,4,5,3.5,10,5,2.5,47,47,47,47,yes
5,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,101,0,0,0,2,1,0,0.0,5,5,5.0,101,101,101,101,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,71,208,0,0,15,32,74,6.5,431,208,13.46875,71,71,71,71,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,36,11,0,0,3,2,10,5.5,30,30,15.0,36,36,36,36,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,88,20,0,0,4,8,10,2.5,14,6,1.75,88,88,88,88,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,72,1,0,0,2,1,1,1.0,0,0,0.0,72,72,72,72,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,82,525,0,0,3,3,521,175.0,531,512,177.0,82,82,82,82,yes
5,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,7,0,0,0,1,0,0,0.0,0,0,0.0,7,7,7,7,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,287,416,0,0,18,40,105,10.4,394,113,9.85,287,287,287,287,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,81,6,0,0,3,2,5,3.0,2,2,1.0,81,81,81,81,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,119,347,0,0,22,43,75,8.069767441860465,438,131,10.186046511627907,119,119,119,119,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,14,2,0,0,2,1,2,2.0,0,0,0.0,14,14,14,14,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java,33,0,0,0,1,0,0,0.0,0,0,0.0,33,33,33,33,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,639,181,0,0,6,19,37,9.526315789473685,400,92,21.05263157894737,639,639,639,639,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,72,162,0,0,12,18,38,9.0,392,261,21.77777777777778,72,72,72,72,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,53,2,0,0,3,2,1,1.0,0,0,0.0,53,53,53,53,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,51,0,0,0,1,0,0,0.0,0,0,0.0,51,51,51,51,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,104,17,0,0,8,8,9,2.125,7,2,0.875,104,104,104,104,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,52,0,0,0,3,2,0,0.0,9,5,4.5,52,52,52,52,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,23,6,0,0,3,4,6,1.5,32,19,8.0,23,23,23,23,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,265,527,0,0,28,58,100,9.086206896551724,646,98,11.137931034482758,265,265,265,265,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,97,23,0,0,4,7,9,3.2857142857142856,9,6,1.2857142857142858,97,97,97,97,yes
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,204,110,0,0,14,15,41,7.333333333333333,34,11,2.2666666666666666,204,204,204,204,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,44,8,0,0,3,3,4,2.6666666666666665,16,16,5.333333333333333,44,44,44,44,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,325,713,0,0,14,32,322,22.28125,508,265,15.875,325,325,325,325,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,89,28,0,0,3,4,13,7.0,56,26,14.0,89,89,89,89,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,7,53,0,0,2,1,53,53.0,52,52,52.0,7,7,7,7,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,71,0,0,0,1,0,0,0.0,0,0,0.0,71,71,71,71,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java,18,0,0,0,1,0,0,0.0,0,0,0.0,18,18,18,18,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,34,32,0,0,3,3,19,10.666666666666666,42,28,14.0,34,34,34,34,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,30,1,0,0,2,1,1,1.0,0,0,0.0,30,30,30,30,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,12,0,0,0,1,0,0,0.0,0,0,0.0,12,12,12,12,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,111,0,0,0,1,0,0,0.0,0,0,0.0,111,111,111,111,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,38,0,0,0,1,0,0,0.0,0,0,0.0,38,38,38,38,yes
5,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,21,0,0,0,1,0,0,0.0,0,0,0.0,21,21,21,21,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,491,173,0,0,7,6,163,28.833333333333332,13,7,2.1666666666666665,491,491,491,491,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,46,2,0,0,2,1,2,2.0,0,0,0.0,46,46,46,46,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,16,0,0,0,1,0,0,0.0,0,0,0.0,16,16,16,16,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,188,793,0,0,30,55,207,14.418181818181818,466,107,8.472727272727273,188,188,188,188,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,634,2860,0,0,34,152,520,18.81578947368421,2764,285,18.18421052631579,634,634,634,634,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,15,0,0,0,1,0,0,0.0,0,0,0.0,15,15,15,15,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,406,1168,0,0,40,108,167,10.814814814814815,1237,241,11.453703703703704,406,406,406,406,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,270,7,0,0,3,4,4,1.75,50,42,12.5,270,270,270,270,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,84,74,0,0,9,14,26,5.285714285714286,21,7,1.5,84,84,84,84,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,21,6,0,0,3,3,4,2.0,26,25,8.666666666666666,21,21,21,21,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,114,103,0,0,8,13,60,7.923076923076923,78,55,6.0,114,114,114,114,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,19,4,0,0,2,1,4,4.0,0,0,0.0,19,19,19,19,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,63,244,0,0,19,34,52,7.176470588235294,290,122,8.529411764705882,63,63,63,63,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,119,197,0,0,29,68,44,2.8970588235294117,1351,135,19.86764705882353,119,119,119,119,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,461,399,0,0,23,52,44,7.673076923076923,727,104,13.98076923076923,461,461,461,461,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,220,267,0,0,16,35,53,7.628571428571429,615,158,17.571428571428573,220,220,220,220,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,36,27,0,0,6,6,16,4.5,7,3,1.1666666666666667,36,36,36,36,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,20,0,0,0,1,0,0,0.0,0,0,0.0,20,20,20,20,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,38,10,0,0,3,4,7,2.5,19,15,4.75,38,38,38,38,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,45,3,0,0,2,1,3,3.0,4,4,4.0,45,45,45,45,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,13,0,0,0,1,0,0,0.0,0,0,0.0,13,13,13,13,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,160,338,0,0,12,23,180,14.695652173913043,394,167,17.130434782608695,160,160,160,160,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java,8,0,0,0,1,0,0,0.0,0,0,0.0,8,8,8,8,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java,43,0,0,0,1,0,0,0.0,0,0,0.0,43,43,43,43,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,58,99,0,0,9,15,73,6.6,118,66,7.866666666666666,58,58,58,58,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java,473,2,0,0,2,1,2,2.0,3,3,3.0,473,473,473,473,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,70,1,0,0,3,2,1,0.5,7,7,3.5,70,70,70,70,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java,234,0,0,0,1,0,0,0.0,0,0,0.0,234,234,234,234,yes
5,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,27,0,0,0,1,0,0,0.0,0,0,0.0,27,27,27,27,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,112,29,0,0,3,4,28,7.25,50,31,12.5,112,112,112,112,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,71,64,0,0,4,3,49,21.333333333333332,54,49,18.0,71,71,71,71,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,16,1,0,0,3,2,1,0.5,3,3,1.5,16,16,16,16,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,14,7,0,0,3,2,5,3.5,0,0,0.0,14,14,14,14,yes
5,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,74,17,0,0,4,5,13,3.4,39,38,7.8,74,74,74,74,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,111,22,0,0,4,9,8,2.4444444444444446,23,10,2.5555555555555554,111,111,111,111,yes
5,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,362,196,0,0,4,10,106,19.6,192,117,19.2,362,362,362,362,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,34,1,0,0,2,1,1,1.0,0,0,0.0,34,34,34,34,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,16,0,0,0,1,0,0,0.0,0,0,0.0,16,16,16,16,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,386,2875,0,0,34,74,1588,38.851351351351354,3742,1533,50.567567567567565,386,386,386,386,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,47,36,0,0,5,5,31,7.2,3,1,0.6,47,47,47,47,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,20,717,0,0,13,27,541,26.555555555555557,676,531,25.037037037037038,20,20,20,20,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,107,289,0,0,14,39,65,7.410256410256411,236,58,6.051282051282051,107,107,107,107,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,149,257,0,0,14,19,139,13.526315789473685,243,116,12.789473684210526,149,149,149,149,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,9,0,0,0,1,0,0,0.0,0,0,0.0,9,9,9,9,yes
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,347,165,0,0,16,27,55,6.111111111111111,74,25,2.740740740740741,347,347,347,347,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,26,15,0,0,4,5,5,3.0,10,7,2.0,26,26,26,26,yes
5,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,14,0,0,0,1,0,0,0.0,0,0,0.0,14,14,14,14,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java,393,0,0,0,1,0,0,0.0,0,0,0.0,393,393,393,393,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,57,54,0,0,3,4,48,13.5,2,1,0.5,57,57,57,57,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,53,23,0,0,7,7,11,3.2857142857142856,93,50,13.285714285714286,53,53,53,53,yes
5,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,9,0,0,0,1,0,0,0.0,0,0,0.0,9,9,9,9,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,143,419,0,0,35,80,142,5.2375,2229,161,27.8625,143,143,143,143,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,89,1,0,0,2,1,1,1.0,0,0,0.0,89,89,89,89,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,125,342,0,0,24,72,41,4.75,716,109,9.944444444444445,125,125,125,125,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,35,63,0,0,9,16,17,3.9375,90,56,5.625,35,35,35,35,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,765,1006,0,0,15,38,780,26.473684210526315,1151,741,30.289473684210527,765,765,765,765,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,21,10,0,0,2,1,10,10.0,10,10,10.0,21,21,21,21,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,20,2,0,0,2,1,2,2.0,0,0,0.0,20,20,20,20,yes
5,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,199,14,0,0,4,7,11,2.0,92,42,13.142857142857142,199,199,199,199,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,118,57,0,0,13,18,29,3.1666666666666665,292,82,16.22222222222222,118,118,118,118,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,85,80,0,0,11,17,20,4.705882352941177,134,72,7.882352941176471,85,85,85,85,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,126,354,0,0,21,63,32,5.619047619047619,513,90,8.142857142857142,126,126,126,126,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,164,26,0,0,4,4,23,6.5,15,12,3.75,164,164,164,164,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,69,305,0,0,16,45,37,6.777777777777778,408,185,9.066666666666666,69,69,69,69,yes
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,256,0,0,0,1,0,0,0.0,0,0,0.0,256,256,256,256,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,345,25,0,0,5,9,10,2.7777777777777777,65,42,7.222222222222222,345,345,345,345,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java,141,0,0,0,1,0,0,0.0,0,0,0.0,141,141,141,141,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,42,52,0,0,5,5,25,10.4,11,5,2.2,42,42,42,42,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,93,84,0,0,13,15,28,5.6,130,38,8.666666666666666,93,93,93,93,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,35,1,0,0,3,2,1,0.5,8,8,4.0,35,35,35,35,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,8,0,0,0,1,0,0,0.0,0,0,0.0,8,8,8,8,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,237,314,0,0,10,15,225,20.933333333333334,290,219,19.333333333333332,237,237,237,237,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,76,15,0,0,4,5,8,3.0,3,2,0.6,76,76,76,76,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java,38,0,0,0,1,0,0,0.0,0,0,0.0,38,38,38,38,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,748,3289,0,0,44,165,213,19.933333333333334,5178,401,31.381818181818183,748,748,748,748,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,189,456,0,0,21,38,114,12.0,523,145,13.763157894736842,189,189,189,189,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,38,0,0,0,1,0,0,0.0,0,0,0.0,38,38,38,38,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,12,1,0,0,2,1,1,1.0,0,0,0.0,12,12,12,12,yes
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,83,124,0,0,8,8,94,15.5,13,5,1.625,83,83,83,83,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,70,45,0,0,13,20,15,2.25,292,75,14.6,70,70,70,70,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,40,12,0,0,7,8,7,1.5,51,25,6.375,40,40,40,40,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,47,38,0,0,7,10,10,3.8,26,17,2.6,47,47,47,47,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,95,19,0,0,5,6,8,3.1666666666666665,4,2,0.6666666666666666,95,95,95,95,yes
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java,628,0,0,0,1,0,0,0.0,0,0,0.0,628,628,628,628,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,83,22,0,0,4,7,5,3.142857142857143,50,16,7.142857142857143,83,83,83,83,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,64,0,0,0,1,0,0,0.0,0,0,0.0,64,64,64,64,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,184,141,0,0,19,30,36,4.7,244,93,8.133333333333333,184,184,184,184,yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,120,21,0,0,4,5,9,4.2,3,2,0.6,120,120,120,120,yes
5,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,844,176,0,0,4,10,128,17.6,115,45,11.5,844,844,844,844,yes
5,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,35,2,0,0,3,4,1,0.5,25,18,6.25,35,35,35,35,yes
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,262,395,0,0,11,17,171,23.235294117647058,214,123,12.588235294117647,262,262,262,262,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,36,2,0,0,2,1,2,2.0,0,0,0.0,36,36,36,36,yes
5,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,47,1,0,0,2,1,1,1.0,6,6,6.0,47,47,47,47,yes
